profile,quantum,seed,algorithm,mean_waiting,mean_turnaround,mean_response,mean_slowdown,p95_waiting,max_waiting,makespan,utilization,throughput,context_switches,dispatches
interactive,1,113,hrrn,14.88,18.36,14.88,5.654666666666667,36,38,88,0.9886363636363636,0.2840909090909091,24,25
interactive,1,114,fcfs,19.28,22.52,19.28,11.644,32,36,88,0.9204545454545454,0.2840909090909091,24,25
interactive,1,114,sjf,11.08,14.32,11.08,3.718,46,49,88,0.9204545454545454,0.2840909090909091,24,25
interactive,1,114,srtf,10.76,14.0,10.48,3.25,46,49,88,0.9204545454545454,0.2840909090909091,28,36
interactive,1,114,rr,21.52,24.76,6.16,7.807333333333333,47,48,88,0.9204545454545454,0.2840909090909091,79,81
interactive,1,114,priority,22.0,25.24,22.0,13.589333333333334,63,67,88,0.9204545454545454,0.2840909090909091,24,25
interactive,1,114,hrrn,13.68,16.92,13.68,5.741333333333333,30,35,88,0.9204545454545454,0.2840909090909091,24,25
interactive,1,115,fcfs,17.44,21.28,17.44,6.677333333333333,37,40,96,1.0,0.2604166666666667,24,25
interactive,1,115,sjf,12.76,16.6,12.76,3.51,47,51,96,1.0,0.2604166666666667,24,25
interactive,1,115,srtf,12.72,16.56,12.6,3.4806666666666666,47,51,96,1.0,0.2604166666666667,25,36
interactive,1,115,rr,24.64,28.48,5.6,7.380666666666667,46,49,96,1.0,0.2604166666666667,93,96
interactive,1,115,priority,17.16,21.0,17.16,6.030666666666667,55,64,96,1.0,0.2604166666666667,24,25
interactive,1,115,hrrn,15.12,18.96,15.12,4.968,40,41,96,1.0,0.2604166666666667,24,25
interactive,1,116,fcfs,18.28,22.16,18.28,7.510666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,1,116,sjf,13.44,17.32,13.44,3.6826666666666665,43,56,99,0.9797979797979798,0.25252525252525254,24,25
interactive,1,116,srtf,13.4,17.28,13.16,3.6526666666666667,43,56,99,0.9797979797979798,0.25252525252525254,26,38
interactive,1,116,rr,26.12,30.0,6.0,7.8966666666666665,48,50,99,0.9797979797979798,0.25252525252525254,94,97
interactive,1,116,priority,20.0,23.88,20.0,8.726,55,58,99,0.9797979797979798,0.25252525252525254,24,25
interactive,1,116,hrrn,15.36,19.24,15.36,4.980666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,1,117,fcfs,15.76,18.96,15.76,8.468666666666667,29,32,85,0.9411764705882353,0.29411764705882354,23,25
interactive,1,117,sjf,10.32,13.52,10.32,3.3893333333333335,41,43,85,0.9411764705882353,0.29411764705882354,23,25
interactive,1,117,srtf,10.28,13.48,10.24,3.3226666666666667,41,43,85,0.9411764705882353,0.29411764705882354,24,39
interactive,1,117,rr,19.6,22.8,5.6,7.240666666666666,46,46,85,0.9411764705882353,0.29411764705882354,76,80
interactive,1,117,priority,16.36,19.56,16.36,8.463333333333333,42,46,85,0.9411764705882353,0.29411764705882354,23,25
interactive,1,117,hrrn,11.88,15.08,11.88,4.712,32,38,85,0.9411764705882353,0.29411764705882354,23,25
interactive,1,118,fcfs,11.84,14.76,11.84,7.542000000000001,21,21,74,0.9864864864864865,0.33783783783783783,23,25
interactive,1,118,sjf,7.04,9.96,7.04,2.6253333333333337,23,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,1,118,srtf,7.0,9.92,6.92,2.5813333333333333,23,23,74,0.9864864864864865,0.33783783783783783,24,36
interactive,1,118,rr,13.64,16.56,4.32,5.723333333333334,31,32,74,0.9864864864864865,0.33783783783783783,65,73
interactive,1,118,priority,11.4,14.32,11.4,7.018666666666666,46,55,74,0.9864864864864865,0.33783783783783783,23,25
interactive,1,118,hrrn,8.72,11.64,8.72,4.322,21,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,1,119,fcfs,27.0,31.12,27.0,9.381333333333334,55,56,106,0.9716981132075472,0.2358490566037736,22,25
interactive,1,119,sjf,21.24,25.36,21.24,5.066666666666666,62,67,106,0.9716981132075472,0.2358490566037736,22,25
interactive,1,119,srtf,21.12,25.24,20.96,4.956,62,67,106,0.9716981132075472,0.2358490566037736,24,36
interactive,1,119,rr,39.96,44.08,7.44,10.218,69,70,106,0.9716981132075472,0.2358490566037736,95,103
interactive,1,119,priority,29.44,33.56,29.44,9.659333333333334,78,78,106,0.9716981132075472,0.2358490566037736,22,25
interactive,1,119,hrrn,23.24,27.36,23.24,6.230666666666666,53,57,106,0.9716981132075472,0.2358490566037736,22,25
interactive,3,100,fcfs,18.32,21.72,18.32,9.338,30,32,86,0.9883720930232558,0.29069767441860467,24,25
interactive,3,100,sjf,11.28,14.68,11.28,3.5973333333333333,47,47,86,0.9883720930232558,0.29069767441860467,24,25
interactive,3,100,srtf,10.8,14.2,10.28,3.1053333333333337,47,47,86,0.9883720930232558,0.29069767441860467,28,37
interactive,3,100,rr,19.76,23.16,13.52,8.307333333333334,37,43,86,0.9883720930232558,0.29069767441860467,34,36
interactive,3,100,priority,20.28,23.68,20.28,11.509333333333334,62,65,86,0.9883720930232558,0.29069767441860467,24,25
interactive,3,100,hrrn,13.84,17.24,13.84,5.335333333333333,32,37,86,0.9883720930232558,0.29069767441860467,24,25
interactive,3,101,fcfs,12.8,16.04,12.8,7.004,27,30,81,1.0,0.30864197530864196,24,25
interactive,3,101,sjf,8.36,11.6,8.36,3.1566666666666667,38,43,81,1.0,0.30864197530864196,24,25
interactive,3,101,srtf,8.04,11.28,7.76,2.753333333333333,38,43,81,1.0,0.30864197530864196,28,42
interactive,3,101,rr,14.88,18.12,9.92,6.68,31,32,81,1.0,0.30864197530864196,36,37
interactive,3,101,priority,16.16,19.4,16.16,10.675999999999998,52,54,81,1.0,0.30864197530864196,24,25
interactive,3,101,hrrn,10.36,13.6,10.36,4.522,28,28,81,1.0,0.30864197530864196,24,25
interactive,3,102,fcfs,25.84,29.56,25.84,12.215333333333334,46,46,97,0.9587628865979382,0.25773195876288657,24,25
interactive,3,102,sjf,16.08,19.8,16.08,4.126,57,59,97,0.9587628865979382,0.25773195876288657,24,25
interactive,3,102,srtf,16.04,19.76,15.96,4.086,57,59,97,0.9587628865979382,0.25773195876288657,25,36
interactive,3,102,rr,31.64,35.36,18.72,11.918,54,54,97,0.9587628865979382,0.25773195876288657,38,40
interactive,3,102,priority,22.08,25.8,22.08,8.427333333333333,62,66,97,0.9587628865979382,0.25773195876288657,24,25
interactive,3,102,hrrn,19.2,22.92,19.2,6.164,46,57,97,0.9587628865979382,0.25773195876288657,24,25
interactive,3,103,fcfs,11.48,14.72,11.48,5.698666666666667,30,34,88,0.9204545454545454,0.2840909090909091,21,25
interactive,3,103,sjf,8.6,11.84,8.6,3.0566666666666666,34,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,3,103,srtf,8.56,11.8,8.52,2.99,34,36,88,0.9204545454545454,0.2840909090909091,22,33
interactive,3,103,rr,13.48,16.72,9.04,5.6066666666666665,33,34,88,0.9204545454545454,0.2840909090909091,31,35
interactive,3,103,priority,14.08,17.32,14.08,7.894666666666667,42,44,88,0.9204545454545454,0.2840909090909091,21,25
interactive,3,103,hrrn,9.4,12.64,9.4,3.7893333333333334,28,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,3,104,fcfs,10.76,13.48,10.76,6.362666666666667,22,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,3,104,sjf,6.4,9.12,6.4,2.748666666666667,43,50,72,0.9444444444444444,0.3472222222222222,22,25
interactive,3,104,srtf,6.12,8.84,5.92,2.372666666666667,43,50,72,0.9444444444444444,0.3472222222222222,26,36
interactive,3,104,rr,11.56,14.28,8.24,5.712666666666666,27,31,72,0.9444444444444444,0.3472222222222222,30,33
interactive,3,104,priority,13.12,15.84,13.12,9.025333333333332,51,55,72,0.9444444444444444,0.3472222222222222,22,25
interactive,3,104,hrrn,8.12,10.84,8.12,3.855333333333333,23,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,3,105,fcfs,15.48,18.64,15.48,8.584,31,32,83,0.9518072289156626,0.30120481927710846,23,25
interactive,3,105,sjf,9.56,12.72,9.56,3.3680000000000003,43,46,83,0.9518072289156626,0.30120481927710846,23,25
interactive,3,105,srtf,9.32,12.48,9.04,3.1346666666666665,43,46,83,0.9518072289156626,0.30120481927710846,26,33
interactive,3,105,rr,17.28,20.44,11.56,7.864666666666667,38,41,83,0.9518072289156626,0.30120481927710846,32,34
interactive,3,105,priority,14.56,17.72,14.56,7.5760000000000005,37,50,83,0.9518072289156626,0.30120481927710846,23,25
interactive,3,105,hrrn,11.72,14.88,11.72,4.998,35,37,83,0.9518072289156626,0.30120481927710846,23,25
interactive,3,106,fcfs,21.64,25.32,21.64,8.220666666666666,39,39,94,0.9787234042553191,0.26595744680851063,24,25
interactive,3,106,sjf,15.92,19.6,15.92,4.288,54,59,94,0.9787234042553191,0.26595744680851063,24,25
interactive,3,106,srtf,15.8,19.48,15.52,4.174666666666667,54,59,94,0.9787234042553191,0.26595744680851063,27,35
interactive,3,106,rr,27.48,31.16,16.0,8.781333333333333,50,50,94,0.9787234042553191,0.26595744680851063,38,39
interactive,3,106,priority,19.72,23.4,19.72,6.665333333333333,56,57,94,0.9787234042553191,0.26595744680851063,24,25
interactive,3,106,hrrn,18.72,22.4,18.72,6.010666666666667,40,43,94,0.9787234042553191,0.26595744680851063,24,25
interactive,3,107,fcfs,18.04,21.56,18.04,7.318,34,39,93,0.946236559139785,0.26881720430107525,23,25
interactive,3,107,sjf,12.92,16.44,12.92,3.796666666666667,41,50,93,0.946236559139785,0.26881720430107525,23,25
interactive,3,107,srtf,12.84,16.36,12.76,3.73,41,50,93,0.946236559139785,0.26881720430107525,24,37
interactive,3,107,rr,19.8,23.32,14.32,6.983333333333333,41,48,93,0.946236559139785,0.26881720430107525,32,34
interactive,3,107,priority,18.4,21.92,18.4,7.95,69,73,93,0.946236559139785,0.26881720430107525,23,25
interactive,3,107,hrrn,15.04,18.56,15.04,5.118666666666667,36,38,93,0.946236559139785,0.26881720430107525,23,25
interactive,3,108,fcfs,21.64,25.24,21.64,10.101333333333333,38,40,95,0.9473684210526315,0.2631578947368421,24,25
interactive,3,108,sjf,13.96,17.56,13.96,4.074,53,56,95,0.9473684210526315,0.2631578947368421,24,25
interactive,3,108,srtf,13.36,16.96,12.88,3.37,53,56,95,0.9473684210526315,0.2631578947368421,27,39
interactive,3,108,rr,24.56,28.16,15.68,9.21,46,47,95,0.9473684210526315,0.2631578947368421,37,38
interactive,3,108,priority,19.76,23.36,19.76,9.146,57,59,95,0.9473684210526315,0.2631578947368421,24,25
interactive,3,108,hrrn,16.76,20.36,16.76,5.830666666666666,39,43,95,0.9473684210526315,0.2631578947368421,24,25
interactive,3,109,fcfs,16.24,19.64,16.24,8.209333333333333,32,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,3,109,sjf,10.36,13.76,10.36,3.188,36,39,90,0.9444444444444444,0.2777777777777778,23,25
interactive,3,109,srtf,10.2,13.6,9.6,3.001333333333333,36,39,90,0.9444444444444444,0.2777777777777778,27,39
interactive,3,109,rr,17.6,21.0,12.2,7.418666666666667,38,41,90,0.9444444444444444,0.2777777777777778,33,35
interactive,3,109,priority,16.72,20.12,16.72,7.862,53,67,90,0.9444444444444444,0.2777777777777778,23,25
interactive,3,109,hrrn,11.76,15.16,11.76,4.328,36,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,3,110,fcfs,24.32,28.28,24.32,7.7093333333333325,47,50,102,0.9705882352941176,0.24509803921568626,23,25
interactive,3,110,sjf,19.48,23.44,19.48,4.8966666666666665,61,64,102,0.9705882352941176,0.24509803921568626,23,25
interactive,3,110,srtf,19.32,23.28,19.12,4.736666666666666,61,64,102,0.9705882352941176,0.24509803921568626,25,38
interactive,3,110,rr,32.32,36.28,16.76,8.772666666666666,56,60,102,0.9705882352941176,0.24509803921568626,38,41
interactive,3,110,priority,30.36,34.32,30.36,12.699333333333334,68,86,102,0.9705882352941176,0.24509803921568626,23,25
interactive,3,110,hrrn,21.64,25.6,21.64,6.02,50,59,102,0.9705882352941176,0.24509803921568626,23,25
interactive,3,111,fcfs,20.28,24.36,20.28,6.811333333333334,49,52,103,0.9902912621359223,0.24271844660194175,24,25
interactive,3,111,sjf,16.16,20.24,16.16,4.075333333333334,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,3,111,srtf,16.12,20.2,16.04,4.035333333333334,48,53,103,0.9902912621359223,0.24271844660194175,25,40
interactive,3,111,rr,27.88,31.96,13.16,7.736000000000001,52,52,103,0.9902912621359223,0.24271844660194175,41,42
interactive,3,111,priority,23.2,27.28,23.2,9.028666666666666,61,64,103,0.9902912621359223,0.24271844660194175,24,25
interactive,3,111,hrrn,18.0,22.08,18.0,5.132666666666666,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,3,112,fcfs,22.8,26.2,22.8,10.416666666666668,41,43,94,0.9042553191489362,0.26595744680851063,23,25
interactive,3,112,sjf,15.44,18.84,15.44,4.23,51,52,94,0.9042553191489362,0.26595744680851063,23,25
interactive,3,112,srtf,15.4,18.8,15.32,4.19,51,52,94,0.9042553191489362,0.26595744680851063,24,36
interactive,3,112,rr,27.04,30.44,17.48,10.191333333333333,51,52,94,0.9042553191489362,0.26595744680851063,35,37
interactive,3,112,priority,23.12,26.52,23.12,9.418666666666667,64,65,94,0.9042553191489362,0.26595744680851063,23,25
interactive,3,112,hrrn,18.32,21.72,18.32,6.158666666666667,43,45,94,0.9042553191489362,0.26595744680851063,23,25
interactive,3,113,fcfs,18.04,21.52,18.04,8.666,34,36,88,0.9886363636363636,0.2840909090909091,24,25
interactive,3,113,sjf,11.68,15.16,11.68,3.554,59,63,88,0.9886363636363636,0.2840909090909091,24,25
interactive,3,113,srtf,11.4,14.88,10.76,3.286,59,63,88,0.9886363636363636,0.2840909090909091,27,38
interactive,3,113,rr,20.76,24.24,14.04,8.33,38,42,88,0.9886363636363636,0.2840909090909091,37,38
interactive,3,113,priority,17.72,21.2,17.72,8.196666666666665,69,77,88,0.9886363636363636,0.2840909090909091,24,25
interactive,3,113,hrrn,14.88,18.36,14.88,5.654666666666667,36,38,88,0.9886363636363636,0.2840909090909091,24,25
interactive,3,114,fcfs,19.28,22.52,19.28,11.644,32,36,88,0.9204545454545454,0.2840909090909091,24,25
interactive,3,114,sjf,11.08,14.32,11.08,3.718,46,49,88,0.9204545454545454,0.2840909090909091,24,25
interactive,3,114,srtf,10.76,14.0,10.48,3.25,46,49,88,0.9204545454545454,0.2840909090909091,28,36
interactive,3,114,rr,21.12,24.36,14.08,10.082,37,37,88,0.9204545454545454,0.2840909090909091,36,37
interactive,3,114,priority,22.0,25.24,22.0,13.589333333333334,63,67,88,0.9204545454545454,0.2840909090909091,24,25
interactive,3,114,hrrn,13.68,16.92,13.68,5.741333333333333,30,35,88,0.9204545454545454,0.2840909090909091,24,25
interactive,3,115,fcfs,17.44,21.28,17.44,6.677333333333333,37,40,96,1.0,0.2604166666666667,24,25
interactive,3,115,sjf,12.76,16.6,12.76,3.51,47,51,96,1.0,0.2604166666666667,24,25
interactive,3,115,srtf,12.72,16.56,12.6,3.4806666666666666,47,51,96,1.0,0.2604166666666667,25,36
interactive,3,115,rr,20.2,24.04,13.16,6.572,40,43,96,1.0,0.2604166666666667,37,38
interactive,3,115,priority,17.16,21.0,17.16,6.030666666666667,55,64,96,1.0,0.2604166666666667,24,25
interactive,3,115,hrrn,15.12,18.96,15.12,4.968,40,41,96,1.0,0.2604166666666667,24,25
interactive,3,116,fcfs,18.28,22.16,18.28,7.510666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,3,116,sjf,13.44,17.32,13.44,3.6826666666666665,43,56,99,0.9797979797979798,0.25252525252525254,24,25
interactive,3,116,srtf,13.4,17.28,13.16,3.6526666666666667,43,56,99,0.9797979797979798,0.25252525252525254,26,38
interactive,3,116,rr,23.32,27.2,13.64,7.937333333333333,46,48,99,0.9797979797979798,0.25252525252525254,40,41
interactive,3,116,priority,20.0,23.88,20.0,8.726,55,58,99,0.9797979797979798,0.25252525252525254,24,25
interactive,3,116,hrrn,15.36,19.24,15.36,4.980666666666667,39,43,99,0.9797979797979798,0.25252525252525254,24,25
interactive,3,117,fcfs,15.76,18.96,15.76,8.468666666666667,29,32,85,0.9411764705882353,0.29411764705882354,23,25
interactive,3,117,sjf,10.32,13.52,10.32,3.3893333333333335,41,43,85,0.9411764705882353,0.29411764705882354,23,25
interactive,3,117,srtf,10.28,13.48,10.24,3.3226666666666667,41,43,85,0.9411764705882353,0.29411764705882354,24,39
interactive,3,117,rr,18.56,21.76,12.16,8.082666666666666,40,42,85,0.9411764705882353,0.29411764705882354,33,35
interactive,3,117,priority,16.36,19.56,16.36,8.463333333333333,42,46,85,0.9411764705882353,0.29411764705882354,23,25
interactive,3,117,hrrn,11.88,15.08,11.88,4.712,32,38,85,0.9411764705882353,0.29411764705882354,23,25
interactive,3,118,fcfs,11.84,14.76,11.84,7.542000000000001,21,21,74,0.9864864864864865,0.33783783783783783,23,25
interactive,3,118,sjf,7.04,9.96,7.04,2.6253333333333337,23,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,3,118,srtf,7.0,9.92,6.92,2.5813333333333333,23,23,74,0.9864864864864865,0.33783783783783783,24,36
interactive,3,118,rr,13.08,16.0,9.16,6.8839999999999995,25,25,74,0.9864864864864865,0.33783783783783783,32,35
interactive,3,118,priority,11.4,14.32,11.4,7.018666666666666,46,55,74,0.9864864864864865,0.33783783783783783,23,25
interactive,3,118,hrrn,8.72,11.64,8.72,4.322,21,23,74,0.9864864864864865,0.33783783783783783,23,25
interactive,3,119,fcfs,27.0,31.12,27.0,9.381333333333334,55,56,106,0.9716981132075472,0.2358490566037736,22,25
interactive,3,119,sjf,21.24,25.36,21.24,5.066666666666666,62,67,106,0.9716981132075472,0.2358490566037736,22,25
interactive,3,119,srtf,21.12,25.24,20.96,4.956,62,67,106,0.9716981132075472,0.2358490566037736,24,36
interactive,3,119,rr,35.12,39.24,17.88,9.827333333333334,61,63,106,0.9716981132075472,0.2358490566037736,38,42
interactive,3,119,priority,29.44,33.56,29.44,9.659333333333334,78,78,106,0.9716981132075472,0.2358490566037736,22,25
interactive,3,119,hrrn,23.24,27.36,23.24,6.230666666666666,53,57,106,0.9716981132075472,0.2358490566037736,22,25
interactive,8,100,fcfs,18.32,21.72,18.32,9.338,30,32,86,0.9883720930232558,0.29069767441860467,24,25
interactive,8,100,sjf,11.28,14.68,11.28,3.5973333333333333,47,47,86,0.9883720930232558,0.29069767441860467,24,25
interactive,8,100,srtf,10.8,14.2,10.28,3.1053333333333337,47,47,86,0.9883720930232558,0.29069767441860467,28,37
interactive,8,100,rr,18.32,21.72,18.32,9.338,30,32,86,0.9883720930232558,0.29069767441860467,24,25
interactive,8,100,priority,20.28,23.68,20.28,11.509333333333334,62,65,86,0.9883720930232558,0.29069767441860467,24,25
interactive,8,100,hrrn,13.84,17.24,13.84,5.335333333333333,32,37,86,0.9883720930232558,0.29069767441860467,24,25
interactive,8,101,fcfs,12.8,16.04,12.8,7.004,27,30,81,1.0,0.30864197530864196,24,25
interactive,8,101,sjf,8.36,11.6,8.36,3.1566666666666667,38,43,81,1.0,0.30864197530864196,24,25
interactive,8,101,srtf,8.04,11.28,7.76,2.753333333333333,38,43,81,1.0,0.30864197530864196,28,42
interactive,8,101,rr,12.8,16.04,12.8,7.004,27,30,81,1.0,0.30864197530864196,24,25
interactive,8,101,priority,16.16,19.4,16.16,10.675999999999998,52,54,81,1.0,0.30864197530864196,24,25
interactive,8,101,hrrn,10.36,13.6,10.36,4.522,28,28,81,1.0,0.30864197530864196,24,25
interactive,8,102,fcfs,25.84,29.56,25.84,12.215333333333334,46,46,97,0.9587628865979382,0.25773195876288657,24,25
interactive,8,102,sjf,16.08,19.8,16.08,4.126,57,59,97,0.9587628865979382,0.25773195876288657,24,25
interactive,8,102,srtf,16.04,19.76,15.96,4.086,57,59,97,0.9587628865979382,0.25773195876288657,25,36
interactive,8,102,rr,25.84,29.56,25.84,12.215333333333334,46,46,97,0.9587628865979382,0.25773195876288657,24,25
interactive,8,102,priority,22.08,25.8,22.08,8.427333333333333,62,66,97,0.9587628865979382,0.25773195876288657,24,25
interactive,8,102,hrrn,19.2,22.92,19.2,6.164,46,57,97,0.9587628865979382,0.25773195876288657,24,25
interactive,8,103,fcfs,11.48,14.72,11.48,5.698666666666667,30,34,88,0.9204545454545454,0.2840909090909091,21,25
interactive,8,103,sjf,8.6,11.84,8.6,3.0566666666666666,34,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,8,103,srtf,8.56,11.8,8.52,2.99,34,36,88,0.9204545454545454,0.2840909090909091,22,33
interactive,8,103,rr,11.48,14.72,11.48,5.698666666666667,30,34,88,0.9204545454545454,0.2840909090909091,21,25
interactive,8,103,priority,14.08,17.32,14.08,7.894666666666667,42,44,88,0.9204545454545454,0.2840909090909091,21,25
interactive,8,103,hrrn,9.4,12.64,9.4,3.7893333333333334,28,36,88,0.9204545454545454,0.2840909090909091,21,25
interactive,8,104,fcfs,10.76,13.48,10.76,6.362666666666667,22,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,8,104,sjf,6.4,9.12,6.4,2.748666666666667,43,50,72,0.9444444444444444,0.3472222222222222,22,25
interactive,8,104,srtf,6.12,8.84,5.92,2.372666666666667,43,50,72,0.9444444444444444,0.3472222222222222,26,36
interactive,8,104,rr,10.76,13.48,10.76,6.362666666666667,22,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,8,104,priority,13.12,15.84,13.12,9.025333333333332,51,55,72,0.9444444444444444,0.3472222222222222,22,25
interactive,8,104,hrrn,8.12,10.84,8.12,3.855333333333333,23,23,72,0.9444444444444444,0.3472222222222222,22,25
interactive,8,105,fcfs,15.48,18.64,15.48,8.584,31,32,83,0.9518072289156626,0.30120481927710846,23,25
interactive,8,105,sjf,9.56,12.72,9.56,3.3680000000000003,43,46,83,0.9518072289156626,0.30120481927710846,23,25
interactive,8,105,srtf,9.32,12.48,9.04,3.1346666666666665,43,46,83,0.9518072289156626,0.30120481927710846,26,33
interactive,8,105,rr,15.48,18.64,15.48,8.584,31,32,83,0.9518072289156626,0.30120481927710846,23,25
interactive,8,105,priority,14.56,17.72,14.56,7.5760000000000005,37,50,83,0.9518072289156626,0.30120481927710846,23,25
interactive,8,105,hrrn,11.72,14.88,11.72,4.998,35,37,83,0.9518072289156626,0.30120481927710846,23,25
interactive,8,106,fcfs,21.64,25.32,21.64,8.220666666666666,39,39,94,0.9787234042553191,0.26595744680851063,24,25
interactive,8,106,sjf,15.92,19.6,15.92,4.288,54,59,94,0.9787234042553191,0.26595744680851063,24,25
interactive,8,106,srtf,15.8,19.48,15.52,4.174666666666667,54,59,94,0.9787234042553191,0.26595744680851063,27,35
interactive,8,106,rr,21.64,25.32,21.64,8.220666666666666,39,39,94,0.9787234042553191,0.26595744680851063,24,25
interactive,8,106,priority,19.72,23.4,19.72,6.665333333333333,56,57,94,0.9787234042553191,0.26595744680851063,24,25
interactive,8,106,hrrn,18.72,22.4,18.72,6.010666666666667,40,43,94,0.9787234042553191,0.26595744680851063,24,25
interactive,8,107,fcfs,18.04,21.56,18.04,7.318,34,39,93,0.946236559139785,0.26881720430107525,23,25
interactive,8,107,sjf,12.92,16.44,12.92,3.796666666666667,41,50,93,0.946236559139785,0.26881720430107525,23,25
interactive,8,107,srtf,12.84,16.36,12.76,3.73,41,50,93,0.946236559139785,0.26881720430107525,24,37
interactive,8,107,rr,18.04,21.56,18.04,7.318,34,39,93,0.946236559139785,0.26881720430107525,23,25
interactive,8,107,priority,18.4,21.92,18.4,7.95,69,73,93,0.946236559139785,0.26881720430107525,23,25
interactive,8,107,hrrn,15.04,18.56,15.04,5.118666666666667,36,38,93,0.946236559139785,0.26881720430107525,23,25
interactive,8,108,fcfs,21.64,25.24,21.64,10.101333333333333,38,40,95,0.9473684210526315,0.2631578947368421,24,25
interactive,8,108,sjf,13.96,17.56,13.96,4.074,53,56,95,0.9473684210526315,0.2631578947368421,24,25
interactive,8,108,srtf,13.36,16.96,12.88,3.37,53,56,95,0.9473684210526315,0.2631578947368421,27,39
interactive,8,108,rr,21.64,25.24,21.64,10.101333333333333,38,40,95,0.9473684210526315,0.2631578947368421,24,25
interactive,8,108,priority,19.76,23.36,19.76,9.146,57,59,95,0.9473684210526315,0.2631578947368421,24,25
interactive,8,108,hrrn,16.76,20.36,16.76,5.830666666666666,39,43,95,0.9473684210526315,0.2631578947368421,24,25
interactive,8,109,fcfs,16.24,19.64,16.24,8.209333333333333,32,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,8,109,sjf,10.36,13.76,10.36,3.188,36,39,90,0.9444444444444444,0.2777777777777778,23,25
interactive,8,109,srtf,10.2,13.6,9.6,3.001333333333333,36,39,90,0.9444444444444444,0.2777777777777778,27,39
interactive,8,109,rr,16.24,19.64,16.24,8.209333333333333,32,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,8,109,priority,16.72,20.12,16.72,7.862,53,67,90,0.9444444444444444,0.2777777777777778,23,25
interactive,8,109,hrrn,11.76,15.16,11.76,4.328,36,36,90,0.9444444444444444,0.2777777777777778,23,25
interactive,8,110,fcfs,24.32,28.28,24.32,7.7093333333333325,47,50,102,0.9705882352941176,0.24509803921568626,23,25
interactive,8,110,sjf,19.48,23.44,19.48,4.8966666666666665,61,64,102,0.9705882352941176,0.24509803921568626,23,25
interactive,8,110,srtf,19.32,23.28,19.12,4.736666666666666,61,64,102,0.9705882352941176,0.24509803921568626,25,38
interactive,8,110,rr,24.32,28.28,24.32,7.7093333333333325,47,50,102,0.9705882352941176,0.24509803921568626,23,25
interactive,8,110,priority,30.36,34.32,30.36,12.699333333333334,68,86,102,0.9705882352941176,0.24509803921568626,23,25
interactive,8,110,hrrn,21.64,25.6,21.64,6.02,50,59,102,0.9705882352941176,0.24509803921568626,23,25
interactive,8,111,fcfs,20.28,24.36,20.28,6.811333333333334,49,52,103,0.9902912621359223,0.24271844660194175,24,25
interactive,8,111,sjf,16.16,20.24,16.16,4.075333333333334,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,8,111,srtf,16.12,20.2,16.04,4.035333333333334,48,53,103,0.9902912621359223,0.24271844660194175,25,40
interactive,8,111,rr,20.28,24.36,20.28,6.811333333333334,49,52,103,0.9902912621359223,0.24271844660194175,24,25
interactive,8,111,priority,23.2,27.28,23.2,9.028666666666666,61,64,103,0.9902912621359223,0.24271844660194175,24,25
interactive,8,111,hrrn,18.0,22.08,18.0,5.132666666666666,48,53,103,0.9902912621359223,0.24271844660194175,24,25
interactive,8,112,fcfs,22.8,26.2,22.8,10.416666666666668,41,43,94,0.9042553191489362,0.26595744680851063,23,25
interactive,8,112,sjf,15.44,18.84,15.44,4.23,51,52,94,0.9042553191489362,0.26595744680851063,23,25
interactive,8,112,srtf,15.4,18.8,15.32,4.19,51,52,94,0.9042553191489362,0.26595744680851063,24,36
interactive,8,112,rr,22.8,26.2,22.8,10.416666666666668,41,43,94,0.9042553191489362,0.26595744680851063,23,25
interactive,8,112,priority,23.12,26.52,23.12,9.418666666666667,64,65,94,0.9042553191489362,0.26595744680851063,23,25
interactive,8,112,hrrn,18.32,21.72,18.32,6.158666666666667,43,45,94,0.9042553191489362,0.26595744680851063,23,25
interactive,8,113,fcfs,18.04,21.52,18.04,8.666,34,36,88,0.9886363636363636,0.2840909090909091,24,25
interactive,8,113,sjf,11.68,15.16,11.68,3.554,59,63,88,0.9886363636363636,0.2840909090909091,24,25
interactive,8,113,srtf,11.4,14.88,10.76,3.286,59,63,88,0.9886363636363636,0.2840909090909091,27,38
